steps,time,reward,delta,converged
307,0.0014419999999972788,0.0,0.9999248794194608,False
308,0.0009559999999737556,0.0,0.9999248794194608,False
309,0.002270999999950618,0.0,0.9999248794194608,False
310,0.0020059999999375577,0.0,0.9999248794194608,False
311,0.005270999999993364,0.0,0.9999248794194608,False
312,0.003612999999972999,0.0,0.9999248794194608,False
313,0.004592999999999847,0.0,0.9999248794194608,False
314,0.0019959999999628053,0.0,0.9999248794194608,False
315,0.0016640000000052169,0.0,0.9999248794194608,False
316,0.002182999999945423,0.0,0.9999248794194608,False
317,0.0019810000000006767,0.0,0.9999248794194608,False
318,0.002445999999963533,0.0,0.9999248794194608,False
319,0.0026309999999512,0.0,0.9999248794194608,False
320,0.0017540000000053624,0.0,0.9999248794194608,False
321,0.0013619999999718857,0.0,0.9999248794194608,False
322,0.0040209999999660795,0.0,0.9999248794194608,False
323,0.004391000000055101,0.0,0.9999248794194608,False
324,0.000994999999988977,0.0,0.9999248794194608,False
325,0.0021390000000565124,0.0,0.9999248794194608,False
326,0.004594999999994798,0.0,0.9999248794194608,False
327,0.0030520000000251457,0.0,0.9999248794194608,False
328,0.00437299999998686,0.0,0.9999248794194608,False
329,0.0010140000000546934,0.0,0.9999248794194608,False
330,0.0011600000000271393,0.0,0.9999248794194608,False
331,0.0006809999999859428,0.0,0.9999248794194608,False
332,0.0008420000000342043,0.0,0.9999248794194608,False
333,0.0035779999999476786,0.0,0.9999248794194608,False
334,0.0019710000000259242,0.0,0.9999248794194608,False
335,0.0025159999999004867,0.0,0.9999248794194608,False
336,0.002736000000027161,0.0,0.9999248794194608,False
337,0.0023060000000896252,0.0,0.9999248794194608,False
338,0.005861999999979162,0.0,0.9999248794194608,False
339,0.004861000000005333,0.0,0.9999248794194608,False
340,0.0079480000000558,0.0,0.9999248794194608,False
341,0.0030389999999442807,0.0,0.9999248794194608,False
342,0.0006040000000666623,0.0,0.9999248794194608,False
343,0.0025109999999131105,0.0,0.9999248794194608,False
344,0.004485999999928936,0.0,0.9999248794194608,False
345,0.0036989999999832435,0.0,0.9999248794194608,False
346,0.0015919999999596257,0.0,0.9999248794194608,False
347,0.0011080000000447399,0.0,0.9999248794194608,False
348,0.0013240000000678265,0.0,0.9999248794194608,False
349,0.003054000000020096,0.0,0.9999248794194608,False
350,0.003722000000038861,0.0,0.9999248794194608,False
351,0.004240999999979067,0.0,0.9999248794194608,False
352,0.008439999999950487,0.0,0.9999248794194608,False
353,0.001602000000048065,0.0,0.9999248794194608,False
354,0.0038500000000567525,0.0,0.9999248794194608,False
355,0.0036029999999982465,0.0,0.9999248794194608,False
356,0.0010529999999562278,0.0,0.9999248794194608,False
357,0.003831000000104723,0.0,0.9999248794194608,False
358,0.0025500000000420187,0.0,0.9999248794194608,False
359,0.002944000000070446,0.0,0.9999248794194608,False
360,0.001125000000001819,0.0,0.9999248794194608,False
361,0.0022060000000010405,0.0,0.9999248794194608,False
362,0.00832300000001851,0.008547008547008548,0.9999248794194608,False
363,0.0026950000000169894,0.0,0.9999248794194608,False
364,0.0019190000000435248,0.0,0.9999248794194608,False
365,0.007873000000017782,0.0,0.9999248794194608,False
366,0.003304000000071028,0.0,0.9999248794194608,False
367,0.0015710000000126456,0.0,0.9999248794194608,False
368,0.005606000000057065,0.0,0.9999248794194608,False
369,0.0044980000000123255,0.0,0.9999248794194608,False
370,0.0019999999999527063,0.0,0.9999248794194608,False
371,0.004290999999966516,0.0,0.9999248794194608,False
372,0.004717000000027838,0.0,0.9999248794194608,False
373,0.004449000000022352,0.0,0.9999248794194608,False
374,0.0038739999999961583,0.0,0.9999248794194608,False
375,0.012922000000003209,0.0,0.9999248794194608,False
376,0.0019100000000662476,0.0,0.9999248794194608,False
377,0.0028210000000399305,0.0,0.9999248794194608,False
378,0.0030590000000074724,0.0,0.9999248794194608,False
379,0.0004580000000942164,0.0,0.9999248794194608,False
380,0.0016279999999824213,0.0,0.9999248794194608,False
381,0.003106999999999971,0.0,0.9999248794194608,False
382,0.004800999999929445,0.013513513513513514,0.9999248794194608,False
383,0.002318000000059328,0.0,0.9999248794194608,False
384,0.009924999999952888,0.0,0.9999248794194608,False
385,0.0006489999999530482,0.0,0.9999248794194608,False
386,0.0009089999999787324,0.0,0.9999248794194608,False
387,0.001538999999979751,0.0,0.9999248794194608,False
388,0.0026080000000092696,0.0,0.9999248794194608,False
389,0.010037000000011176,0.0,0.9999248794194608,False
390,0.0017679999999700158,0.0,0.9999248794194608,False
391,0.00473900000008598,0.0,0.9999248794194608,False
392,0.011476000000016029,0.0,0.9999248794194608,False
393,0.001870000000053551,0.0,0.9999248794194608,False
394,0.00474799999994957,0.0,0.9999248794194608,False
395,0.002471000000014101,0.0,0.9999248794194608,False
396,0.005016999999952532,0.0,0.9999248794194608,False
397,0.002062000000023545,0.0,0.9999248794194608,False
398,0.002546999999935906,0.0,0.9999248794194608,False
399,0.0025819999999612264,0.0,0.9999248794194608,False
400,0.0021689999999807696,0.0,0.9999248794194608,False
401,0.0008129999999937354,0.0,0.9999248794194608,False
402,0.0009069999999837819,0.0,0.9999248794194608,False
403,0.006051000000070417,0.0,0.9999248794194608,False
404,0.0022900000000163345,0.0,0.9999248794194608,False
405,0.0017030000000204382,0.0,0.9999248794194608,False
406,0.004320999999890773,0.0,0.9999248794194608,False
407,0.0035189999999829524,0.0,0.9999248794194608,False
408,0.0015050000000655928,0.0,0.9999248794194608,False
409,0.0013619999999718857,0.0,0.9999248794194608,False
410,0.00870800000006966,0.008547008547008548,0.9999248794194608,False
411,0.0008149999999886859,0.0,0.9999248794194608,False
412,0.0053310000000692526,0.0,0.9999248794194608,False
413,0.004669999999919128,0.0,0.9999248794194608,False
414,0.003128000000060638,0.0,0.9999248794194608,False
415,0.002601000000026943,0.0,0.9999248794194608,False
416,0.0023869999999988067,0.0,0.9999248794194608,False
417,0.004620000000045366,0.0,0.9999248794194608,False
418,0.002828000000022257,0.0,0.9999248794194608,False
419,0.008511999999996078,0.0,0.9999248794194608,False
420,0.0012229999999817665,0.0,0.9999248794194608,False
421,0.0060409999999819775,0.0,0.9999248794194608,False
422,0.0038879999999608117,0.0,0.9999248794194608,False
423,0.0005020000000968139,0.0,0.9999248794194608,False
424,0.003921999999988657,0.0,0.9999248794194608,False
425,0.0012199999999893407,0.0,0.9999248794194608,False
426,0.0007499999999254214,0.0,0.9999248794194608,False
427,0.003482999999960157,0.0,0.9999248794194608,False
428,0.0010760000000118453,0.0,0.9999248794194608,False
429,0.0015450000000782893,0.0,0.9999248794194608,False
430,0.0031499999998914063,0.0,0.9999248794194608,False
431,0.0006260000000111177,0.0,0.9999248794194608,False
432,0.004567999999949279,0.0,0.9999248794194608,False
433,0.011360999999965316,0.0,0.9999248794194608,False
434,0.0010270000000218715,0.0,0.9999248794194608,False
435,0.0024449999999660577,0.0,0.9999248794194608,False
436,0.0017050000000153887,0.0,0.9999248794194608,False
437,0.0034610000000157015,0.0,0.9999248794194608,False
438,0.004851999999914369,0.0,0.9999248794194608,False
439,0.002671999999961372,0.0,0.9999248794194608,False
440,0.0016610000000127911,0.0,0.9999248794194608,False
441,0.0054219999999531865,0.0,0.9999248794194608,False
442,0.0050590000000738655,0.0,0.9999248794194608,False
443,0.0009119999999711581,0.0,0.9999248794194608,False
444,0.01806700000008732,0.0,0.9999248794194608,False
445,0.0042129999999360734,0.0,0.9999248794194608,False
446,0.0023949999999786087,0.0,0.9999248794194608,False
447,0.004621000000042841,0.0,0.9999248794194608,False
448,0.0024950000000671935,0.0,0.9999248794194608,False
449,0.001638999999954649,0.0,0.9999248794194608,False
450,0.0018629999999575375,0.0,0.9999248794194608,False
451,0.0036479999999983193,0.0,0.9999248794194608,False
452,0.0016249999999899956,0.0,0.9999248794194608,False
453,0.0024080000000594737,0.0,0.9999248794194608,False
454,0.0015569999999343054,0.0,0.9999248794194608,False
455,0.00048500000002604793,0.0,0.9999248794194608,False
456,0.006310999999982414,0.0,0.9999248794194608,False
457,0.0016590000000178406,0.0,0.9999248794194608,False
458,0.0018800000000283035,0.0,0.9999248794194608,False
459,0.002396999999973559,0.0,0.9999248794194608,False
460,0.0036200000000690125,0.0,0.9999248794194608,False
461,0.005306000000018685,0.0,0.9999248794194608,False
462,0.0023699999999280408,0.0,0.9999248794194608,False
463,0.00454899999999725,0.0,0.9999248794194608,False
464,0.003457999999909589,0.0,0.9999248794194608,False
465,0.0036000000000058208,0.0,0.9999248794194608,False
466,0.0024979999999459324,0.0,0.9999248794194608,False
467,0.0029430000000729706,0.0,0.9999248794194608,False
468,0.0034140000000206783,0.0,0.9999248794194608,False
469,0.006824999999935244,0.009009009009009009,0.9999248794194608,False
470,0.0017850000000407817,0.0,0.9999248794194608,False
471,0.0037970000000768778,0.0,0.9999248794194608,False
472,0.003321000000028107,0.02564102564102564,0.9999248794194608,False
473,0.0007489999999279462,0.0,0.9999248794194608,False
474,0.0014959999999746287,0.0,0.9999248794194608,False
475,0.0044100000000071304,0.0,0.9999248794194608,False
476,0.0009170000000722212,0.0,0.9999248794194608,False
477,0.004337000000077751,0.0,0.9999248794194608,False
478,0.0027589999999690917,0.0,0.9999248794194608,False
479,0.0034010000000535,0.0,0.9999248794194608,False
480,0.0020510000000513173,0.0,0.9999248794194608,False
481,0.0008839999999281645,0.0,0.9999248794194608,False
482,0.0013689999999542124,0.0,0.9999248794194608,False
483,0.001400999999987107,0.0,0.9999248794194608,False
484,0.0006809999999859428,0.0,0.9999248794194608,False
485,0.0014550000000781438,0.0,0.9999248794194608,False
486,0.0014320000000225264,0.0,0.9999248794194608,False
487,0.00555799999995088,0.0,0.9999248794194608,False
488,0.0007249999999885404,0.0,0.9999248794194608,False
489,0.003902000000039152,0.0,0.9999248794194608,False
490,0.0011220000000093933,0.0,0.9999248794194608,False
491,0.004504999999994652,0.0,0.9999248794194608,False
492,0.0036539999999831707,0.0,0.9999248794194608,False
493,0.0013709999999491629,0.0,0.9999248794194608,False
494,0.0019810000000006767,0.0,0.9999248794194608,False
495,0.0037619999999378706,0.0,0.9999248794194608,False
496,0.0030130000000099244,0.022222222222222223,0.9999248794194608,False
497,0.003764000000046508,0.0,0.9999248794194608,False
498,0.005386999999927866,0.0,0.9999248794194608,False
499,0.0034019999999372885,0.0,0.9999248794194608,False
500,0.0044020000000273285,0.015625,0.9999248794194608,False
501,0.0008339999999407155,0.0,0.9999248794194608,False
502,0.005146999999965374,0.014285714285714285,0.9999248794194608,False
503,0.0010770000000093205,0.0,0.9999248794194608,False
504,0.002793999999994412,0.0,0.9999248794194608,False
505,0.006005999999956657,0.011904761904761904,0.9999248794194608,False
506,0.0026119999999991705,0.0,0.9999248794194608,False
507,0.0011849999999640204,0.0,0.9999248794194608,False
508,0.002003000000058819,0.0,0.9999248794194608,False
509,0.0019459999999753563,0.0,0.9999248794194608,False
510,0.0007050000000390355,0.0,0.9999248794194608,False
511,0.005304000000023734,0.0136986301369863,0.9999248794194608,False
512,0.00642199999992954,0.0,0.9999248794194608,False
513,0.003839000000084525,0.0,0.9999248794194608,False
514,0.009160000000065338,0.007352941176470588,0.9999248794194608,False
515,0.003257999999959793,0.0,0.9999248794194608,False
516,0.0011610000000246146,0.0,0.9999248794194608,False
517,0.0060409999999819775,0.0,0.9999248794194608,False
518,0.0029540000000451982,0.0,0.9999248794194608,False
